,Material Class,,,,"Composition, wt.%",,,,,,,,,,,,,,,,,,,,,,,,,,,Treatment,,,,,,,,,,,Irradiation Conditions,,,,Specimen Dimensions,,,,,,,,,,,Creep properties,,,,,,,,,,,,
Reference,Alloy Group,Alloy Designation,Alloy Grade,Class,Heat,"C, wt.%","Si, wt.%","Mn, wt.%","P, wt.%","S, wt.%","Ni, wt.%","Cr, wt.%","Mo, wt.%","Al, wt.%","N, wt.%","Ti, wt.%","Fe, wt.%","Nb, wt.%","B, wt.%","Cu, wt.%","V, wt.%","Mg, wt.%","Y, wt.%","Zr, wt.%","Zn, wt.%","W, wt.%","Sn, wt.%","Co, wt.%","O, wt.%","Ta, wt.%","H, wt.%",Manufacturing,Treatment,Treatment categories,"Treatment temperature, C","Post treatment temperature, C","Post treatment time, h",Cooling,Finishing process,Microstructure,Morphology,Grain size (μm),Irradiation Dose,Irradiation Temperature,Irradiated Specimen,Irradiation Time (h),Specimen Stock Type,Specimen Shape,Specimen Size,Creep Test Type,Length (mm),Thickness (mm),Fillet radius R (mm),Width (mm),Notch,Aspect ratio (L/w),Aspect ratio (t/w),Creep Test Type,Stress (Mpa),Temperature of Creep Test (C),Creep Rupture Life (h),Minimum Creep Rate (%/h),Strain to Rupture (%),Reduction of Area (%),Time (h),Strain (%),Vacuum,Comments and Notes,Sample Identiefiers,Source
40,Stainless Steel,SS316FR,,,Plate A,0.009,0.57,0.86,0.025,0.005,11.25,16.85,2.06,0,0.0766,0,68.2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,,,Water Quenched,,,,4,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,196,650,179,,59,70,,,,,968,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate A,0.009,0.57,0.86,0.025,0.005,11.25,16.85,2.06,0,0.0766,0,68.2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,,,Water Quenched,,,,4,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,176,650,1053,,69,66,,,,,969,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate A,0.009,0.57,0.86,0.025,0.005,11.25,16.85,2.06,0,0.0766,0,68.2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,,,Water Quenched,,,,4,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,137,650,4356,,46,74,,,,,970,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,353,550,552,,51,73,,,,,971,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,333,550,911,,42,70,,,,,972,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,314,550,3089,,46,68,,,,,973,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,304,550,3528,,42,63,,,,,974,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,284,550,8166,,37,44,,,,,975,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,274,550,18288,,43,58,,,,,976,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,274,550,25006,,40,53,,,,,977,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,265,550,31797,,31,45,,,,,978,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,245,550,51406,,29,48,,,,,979,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,255,600,482,,59,71,,,,,980,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,235,600,1073,,42,67,,,,,981,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,216,600,4253,,53,62,,,,,982,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,206,600,13720,,39,62,,,,,983,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,196,600,20880,,53,54,,,,,984,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,196,650,299,,65,72,,,,,985,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,176,650,853,,57,65,,,,,986,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate B,0.008,0.54,0.84,0.027,0.004,11.16,16.83,2.1,0,0.0754,0,68.4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,5,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,167,650,2770,,63,60,,,,,987,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate C,0.009,0.55,0.84,0.024,0.007,11.25,17,2.11,0,0.0751,0,68.1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,4,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,314,550,1291,,31,46,,,,,988,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate C,0.009,0.55,0.84,0.024,0.007,11.25,17,2.11,0,0.0751,0,68.1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,4,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,304,550,3564,,35,44,,,,,989,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate C,0.009,0.55,0.84,0.024,0.007,11.25,17,2.11,0,0.0751,0,68.1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,4,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,294,550,3096,,28,45,,,,,990,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Plate C,0.009,0.55,0.84,0.024,0.007,11.25,17,2.11,0,0.0751,0,68.1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Hot Rolled,Hot-worked,1050,1250,16,Water Quenched,,,,4,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,274,550,12900,,29,42,,,,,991,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,353,550,12,,51,79,,,,,992,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,333,550,88,,47,74,,,,,993,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,314,550,836,,46,59,,,,,994,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,294,550,5123,,37,47,,,,,995,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,274,550,12740,,30,45,,,,,996,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,265,550,9499,,34,31,,,,,997,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,245,550,66562,,21,25,,,,,998,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,311,600,8,,57,70,,,,,999,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,311,600,14,,61,68,,,,,1000,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,284,600,62,,50,66,,,,,1001,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,265,600,210,,55,57,,,,,1002,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,255,600,630,,42,42,,,,,1003,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,245,600,736,,43,51,,,,,1004,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,235,600,2286,,43,47,,,,,1005,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,225,600,1392,,57,51,,,,,1006,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,206,600,8027,,45,56,,,,,1007,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,176,600,35108,,54,63,,,,,1008,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,196,650,264,,54,57,,,,,1009,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,186,650,398,,54,54,,,,,1010,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
40,Stainless Steel,SS316FR,,,Forging,0.008,0.48,0.82,0.025,0.003,11.41,16.57,2.03,0,0.0935,0,68.56049999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Forging,Hot-worked,1050,,7,Water Quenched,,,,1.1,,,No,,Rod,Cylindrical,Standard,Uniaxial,50,10,5,,unnotched,,,Constant Stress,176,650,959,,54,58,,,,,1011,DOI: https://doi.org/10.1016/j.nucengdes.2006.09.010
41,Stainless Steel,SS316L,,,,0.03,0.75,2,0.03,0.015,12,17.5,2.25,0,0.1,0,64.475,0,0,0.75,0,0,0,0,0,0,0,0,0.1,0,0,Addative Manufactured,,,,,,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,36,7.98,,,unnotched,,,Constant Stress,119,650,2004,2.8e-06,1.4,,,,,,1012,DOI: https://doi.org/10.1016/j.addma.2020.101706
41,Stainless Steel,SS316L,,,,0.03,0.75,2,0.03,0.015,12,17.5,2.25,0,0.1,0,64.475,0,0,0.75,0,0,0,0,0,0,0,0,0.1,0,0,Addative Manufactured,,,,,,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,36,7.98,,,unnotched,,,Constant Stress,124,650,1776,3.5e-06,1.7,,,,,,1013,DOI: https://doi.org/10.1016/j.addma.2020.101706
41,Stainless Steel,SS316L,,,,0.03,0.75,2,0.03,0.015,12,17.5,2.25,0,0.1,0,64.475,0,0,0.75,0,0,0,0,0,0,0,0,0.1,0,0,Addative Manufactured,,,,,,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,36,7.98,,,unnotched,,,Constant Stress,133,650,2016,2.4e-06,1.5,,,,,,1014,DOI: https://doi.org/10.1016/j.addma.2020.101706
41,Stainless Steel,SS316L,,,,0.03,0.75,2,0.03,0.015,12,17.5,2.25,0,0.1,0,64.475,0,0,0.75,0,0,0,0,0,0,0,0,0.1,0,0,Addative Manufactured,,,,,,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,36,7.98,,,unnotched,,,Constant Stress,142,650,2070,5.5e-06,1.6,,,,,,1015,DOI: https://doi.org/10.1016/j.addma.2020.101706
41,Stainless Steel,SS316L,,,,0.03,0.75,2,0.03,0.015,12,17.5,2.25,0,0.1,0,64.475,0,0,0.75,0,0,0,0,0,0,0,0,0.1,0,0,Addative Manufactured,,,,,,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,36,7.98,,,unnotched,,,Constant Stress,150,650,757,1.2e-06,1.9,,,,,,1016,DOI: https://doi.org/10.1016/j.addma.2020.101706
41,Stainless Steel,SS316L,,,,0.03,0.75,2,0.03,0.015,12,17.5,2.25,0,0.1,0,64.475,0,0,0.75,0,0,0,0,0,0,0,0,0.1,0,0,Addative Manufactured,,,,,,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,36,7.98,,,unnotched,,,Constant Stress,88,650,3640,,,,,,,,1017,DOI: https://doi.org/10.1016/j.addma.2020.101706
41,Stainless Steel,SS316L,,,,0.03,0.75,2,0.03,0.015,12,17.5,2.25,0,0.1,0,64.475,0,0,0.75,0,0,0,0,0,0,0,0,0.1,0,0,Addative Manufactured,,,,,,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,36,7.98,,,unnotched,,,Constant Stress,97,650,963,7.8e-06,1,,,,,,1018,DOI: https://doi.org/10.1016/j.addma.2020.101706
41,Stainless Steel,SS316L,,,,0.03,0.75,2,0.03,0.015,12,17.5,2.25,0,0.1,0,64.475,0,0,0.75,0,0,0,0,0,0,0,0,0.1,0,0,Addative Manufactured,,,,,,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,36,7.98,,,unnotched,,,Constant Stress,111,650,1173,8.5e-06,2.3,,,,,,1019,DOI: https://doi.org/10.1016/j.addma.2020.101706
41,Stainless Steel,SS316L,,,,0.03,0.75,2,0.03,0.015,12,17.5,2.25,0,0.1,0,64.475,0,0,0.75,0,0,0,0,0,0,0,0,0.1,0,0,Addative Manufactured,,,,,,,,,,,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,36,7.98,,,unnotched,,,Constant Stress,119,650,591,1.8e-05,2.5,,,,,,1020,DOI: https://doi.org/10.1016/j.addma.2020.101706
16,Stainless Steel,SS316H,H,,,0.0645,0.51,0,0.022,0.0188,13.86,16.46,2.44,0.02,0.0305,0.01,66.40039999999999,0,0.0005,0.12,0,0,0,0,0,0.002,0.02,0.01,0.0043,0,0.007,,Mill-Annealed,Hot-worked,,1065,,,,,,5,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,207,593,3246,0.0023,21.66,25.53,,,,,2480,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,,0.0645,0.51,0,0.022,0.0188,13.86,16.46,2.44,0.02,0.0305,0.01,66.40039999999999,0,0.0005,0.12,0,0,0,0,0,0.002,0.02,0.01,0.0043,0,0.007,,Mill-Annealed,Hot-worked,,1065,,,,,,5,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,207,649,110.7,0.148,44.48,43.63,,,,,2481,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,,0.0645,0.51,0,0.022,0.0188,13.86,16.46,2.44,0.02,0.0305,0.01,66.40039999999999,0,0.0005,0.12,0,0,0,0,0,0.002,0.02,0.01,0.0043,0,0.007,,Mill-Annealed,Hot-worked,,1065,,,,,,5,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,172,649,523.3,0.025,46.67,48.85,,,,,2482,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,,0.0645,0.51,0,0.022,0.0188,13.86,16.46,2.44,0.02,0.0305,0.01,66.40039999999999,0,0.0005,0.12,0,0,0,0,0,0.002,0.02,0.01,0.0043,0,0.007,,Mill-Annealed,Hot-worked,,1065,,,,,,5,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,138,649,1884.2,0.0076,45.21,43.43,,,,,2483,DOI: https://doi.org/10.2172/711239
16,Stainless Steel,SS316H,H,,,0.0645,0.51,0,0.022,0.0188,13.86,16.46,2.44,0.02,0.0305,0.01,66.40039999999999,0,0.0005,0.12,0,0,0,0,0,0.002,0.02,0.01,0.0043,0,0.007,,Mill-Annealed,Hot-worked,,1065,,,,,,5,,,No,,Rod,Cylindrical,Sub-Size,Uniaxial,31.75,6.35,,,unnotched,,,,96.5,649,10305.3,0.00016,31.45,33.11,,,,,2484,DOI: https://doi.org/10.2172/711239
